,AnsId,TagName,TagStrength,AnsScore,ScoreRange,AnsUserRep,ReputationRange,SmoothedWeightedUpVoteDownVoteRatio,SWUDRRange
198,3144870,neural-network,0.1516451591108709,3,[-3.00 - 301.33),111857,[1.00 - 337956.67),7.195046439628482,[0.00 - 141.84)
199,3160050,neural-network,0.1516451591108709,7,[-3.00 - 301.33),102630,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
200,3160139,neural-network,0.1516451591108709,15,[-3.00 - 301.33),31597,[1.00 - 337956.67),0.016511867905056758,[0.00 - 141.84)
201,3261290,convolution,0.029761502601175598,4,[-2.00 - 21.33),1784,[1.00 - 176762.33),0.0051599587203302365,[0.00 - 141.84)
202,3319751,neural-network,0.1516451591108709,2,[-3.00 - 301.33),3671,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
203,3345770,deep-learning,0.12921424228092696,93,[86.00 - 174.00),24456,[1.00 - 252565.67),8.866873065015481,[0.00 - 141.84)
204,3366643,convolution,0.029761502601175598,17,[-2.00 - 21.33),1027,[1.00 - 176762.33),0.018575851393188854,[0.00 - 141.84)
205,3388136,neural-network,0.1516451591108709,1,[-3.00 - 301.33),36823,[1.00 - 337956.67),0.006191950464396285,[0.00 - 141.84)
206,3407615,convolution,0.029761502601175598,2,[-2.00 - 21.33),497,[1.00 - 176762.33),0.0030959752321981426,[0.00 - 141.84)
207,3429443,neural-network,0.1516451591108709,8,[-3.00 - 301.33),111857,[1.00 - 337956.67),7.195046439628482,[0.00 - 141.84)
208,3432370,neural-network,0.1516451591108709,2,[-3.00 - 301.33),3772,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
209,3445610,neural-network,0.1516451591108709,9,[-3.00 - 301.33),109601,[1.00 - 337956.67),0.4829721362229102,[0.00 - 141.84)
210,3459733,neural-network,0.1516451591108709,2,[-3.00 - 301.33),361998,[337956.67 - 675912.33),0.0030959752321981426,[0.00 - 141.84)
211,3479653,neural-network,0.1516451591108709,1,[-3.00 - 301.33),69900,[1.00 - 337956.67),0.02786377708978328,[0.00 - 141.84)
212,3489683,neural-network,0.1516451591108709,2,[-3.00 - 301.33),35380,[1.00 - 337956.67),0.03508771929824561,[0.00 - 141.84)
213,3500825,neural-network,0.1516451591108709,5,[-3.00 - 301.33),3199,[1.00 - 337956.67),0.018575851393188854,[0.00 - 141.84)
214,3514189,neural-network,0.1516451591108709,4,[-3.00 - 301.33),4734,[1.00 - 337956.67),0.0051599587203302365,[0.00 - 141.84)
215,3526454,convolution,0.029761502601175598,3,[-2.00 - 21.33),109601,[1.00 - 176762.33),0.4829721362229102,[0.00 - 141.84)
216,3567787,neural-network,0.1516451591108709,2,[-3.00 - 301.33),17206,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
217,3573097,neural-network,0.1516451591108709,7,[-3.00 - 301.33),12648,[1.00 - 337956.67),0.15892672858617132,[0.00 - 141.84)
218,3647719,neural-network,0.1516451591108709,68,[-3.00 - 301.33),3257,[1.00 - 337956.67),0.07120743034055728,[0.00 - 141.84)
219,3589279,convolution,0.029761502601175598,1,[-2.00 - 21.33),3622,[1.00 - 176762.33),0.0020639834881320948,[0.00 - 141.84)
220,3716446,neural-network,0.1516451591108709,3,[-3.00 - 301.33),10013,[1.00 - 337956.67),0.02476780185758514,[0.00 - 141.84)
221,3631776,neural-network,0.1516451591108709,3,[-3.00 - 301.33),26527,[1.00 - 337956.67),0.7708978328173375,[0.00 - 141.84)
222,3634504,neural-network,0.1516451591108709,1,[-3.00 - 301.33),11640,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
223,3646613,backpropagation,0.016485372609958786,2,[-1.00 - 16.33),13051,[1.00 - 162004.33),0.478844169246646,[0.00 - 141.84)
224,3706776,neural-network,0.1516451591108709,2,[-3.00 - 301.33),10013,[1.00 - 337956.67),0.02476780185758514,[0.00 - 141.84)
225,3705422,neural-network,0.1516451591108709,4,[-3.00 - 301.33),24010,[1.00 - 337956.67),0.10732714138286893,[0.00 - 141.84)
226,3731624,convolution,0.029761502601175598,4,[-2.00 - 21.33),109601,[1.00 - 176762.33),0.4829721362229102,[0.00 - 141.84)
227,3743576,neural-network,0.1516451591108709,1,[-3.00 - 301.33),71547,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
228,3774745,neural-network,0.1516451591108709,0,[-3.00 - 301.33),224206,[1.00 - 337956.67),0.02476780185758514,[0.00 - 141.84)
229,13342725,neural-network,0.1516451591108709,48,[-3.00 - 301.33),261112,[1.00 - 337956.67),0.8452012383900929,[0.00 - 141.84)
230,3777218,neural-network,0.1516451591108709,1,[-3.00 - 301.33),7667,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
231,3796303,convolution,0.029761502601175598,5,[-2.00 - 21.33),2620,[1.00 - 176762.33),0.006191950464396285,[0.00 - 141.84)
232,3805195,neural-network,0.1516451591108709,10,[-3.00 - 301.33),28202,[1.00 - 337956.67),0.011351909184726523,[0.00 - 141.84)
233,3852536,convolution,0.029761502601175598,0,[-2.00 - 21.33),1998,[1.00 - 176762.33),0.0010319917440660474,[0.00 - 141.84)
234,3817861,neural-network,0.1516451591108709,0,[-3.00 - 301.33),7601,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
235,3828310,neural-network,0.1516451591108709,2,[-3.00 - 301.33),10696,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
236,3821412,neural-network,0.1516451591108709,2,[-3.00 - 301.33),66075,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
237,3828219,neural-network,0.1516451591108709,1,[-3.00 - 301.33),10696,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
238,3844699,convolution,0.029761502601175598,1,[-2.00 - 21.33),5242,[1.00 - 176762.33),0.0020639834881320948,[0.00 - 141.84)
239,3888255,convolution,0.029761502601175598,2,[-2.00 - 21.33),3096,[1.00 - 176762.33),0.0030959752321981426,[0.00 - 141.84)
240,3889610,neural-network,0.1516451591108709,4,[-3.00 - 301.33),18559,[1.00 - 337956.67),0.0051599587203302365,[0.00 - 141.84)
241,3901286,neural-network,0.1516451591108709,4,[-3.00 - 301.33),73114,[1.00 - 337956.67),0.0051599587203302365,[0.00 - 141.84)
242,3916811,neural-network,0.1516451591108709,1,[-3.00 - 301.33),11994,[1.00 - 337956.67),0.0412796697626419,[0.00 - 141.84)
243,4317839,backpropagation,0.016485372609958786,1,[-1.00 - 16.33),6933,[1.00 - 162004.33),0.0020639834881320948,[0.00 - 141.84)
244,3970772,neural-network,0.1516451591108709,2,[-3.00 - 301.33),7537,[1.00 - 337956.67),0.01238390092879257,[0.00 - 141.84)
245,3975560,neural-network,0.1516451591108709,15,[-3.00 - 301.33),24010,[1.00 - 337956.67),0.10732714138286893,[0.00 - 141.84)
246,3982574,convolution,0.029761502601175598,11,[-2.00 - 21.33),167322,[1.00 - 176762.33),0.2352941176470588,[0.00 - 141.84)
247,3988810,neural-network,0.1516451591108709,5,[-3.00 - 301.33),15491,[1.00 - 337956.67),0.006191950464396285,[0.00 - 141.84)
248,4039084,neural-network,0.1516451591108709,1,[-3.00 - 301.33),24456,[1.00 - 337956.67),8.866873065015481,[0.00 - 141.84)
249,4054243,neural-network,0.1516451591108709,0,[-3.00 - 301.33),9181,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
250,4091383,neural-network,0.1516451591108709,5,[-3.00 - 301.33),31440,[1.00 - 337956.67),0.037151702786377715,[0.00 - 141.84)
251,4099149,neural-network,0.1516451591108709,5,[-3.00 - 301.33),11994,[1.00 - 337956.67),0.0412796697626419,[0.00 - 141.84)
252,4100871,backpropagation,0.016485372609958786,3,[-1.00 - 16.33),24010,[1.00 - 162004.33),0.10732714138286893,[0.00 - 141.84)
253,4103382,neural-network,0.1516451591108709,3,[-3.00 - 301.33),6089,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
254,4109468,neural-network,0.1516451591108709,1,[-3.00 - 301.33),9692,[1.00 - 337956.67),0.037151702786377715,[0.00 - 141.84)
255,5335191,neural-network,0.1516451591108709,1,[-3.00 - 301.33),984,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
256,4189616,backpropagation,0.016485372609958786,7,[-1.00 - 16.33),50803,[1.00 - 162004.33),1.6596491228070176,[0.00 - 141.84)
257,4190712,neural-network,0.1516451591108709,5,[-3.00 - 301.33),40369,[1.00 - 337956.67),0.006191950464396285,[0.00 - 141.84)
258,4192417,neural-network,0.1516451591108709,3,[-3.00 - 301.33),1327,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
259,35913353,neural-network,0.1516451591108709,6,[-3.00 - 301.33),3972,[1.00 - 337956.67),0.007223942208462331,[0.00 - 141.84)
260,4225580,neural-network,0.1516451591108709,3,[-3.00 - 301.33),40431,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
261,4232764,neural-network,0.1516451591108709,21,[-3.00 - 301.33),24456,[1.00 - 337956.67),8.866873065015481,[0.00 - 141.84)
262,4314212,neural-network,0.1516451591108709,5,[-3.00 - 301.33),463,[1.00 - 337956.67),0.006191950464396285,[0.00 - 141.84)
263,6541735,neural-network,0.1516451591108709,1,[-3.00 - 301.33),1955,[1.00 - 337956.67),1.7647058823529411,[0.00 - 141.84)
264,4306363,neural-network,0.1516451591108709,5,[-3.00 - 301.33),69900,[1.00 - 337956.67),0.02786377708978328,[0.00 - 141.84)
265,4841129,neural-network,0.1516451591108709,3,[-3.00 - 301.33),1131,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
266,4336001,neural-network,0.1516451591108709,11,[-3.00 - 301.33),926,[1.00 - 337956.67),0.5283797729618163,[0.00 - 141.84)
267,4355565,neural-network,0.1516451591108709,2,[-3.00 - 301.33),4333,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
268,4391694,neural-network,0.1516451591108709,1,[-3.00 - 301.33),4333,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
269,4414667,backpropagation,0.016485372609958786,1,[-1.00 - 16.33),4166,[1.00 - 162004.33),0.0020639834881320948,[0.00 - 141.84)
270,4441475,neural-network,0.1516451591108709,1,[-3.00 - 301.33),9692,[1.00 - 337956.67),0.037151702786377715,[0.00 - 141.84)
271,26209541,neural-network,0.1516451591108709,12,[-3.00 - 301.33),2637,[1.00 - 337956.67),0.260061919504644,[0.00 - 141.84)
272,4512333,convolution,0.029761502601175598,6,[-2.00 - 21.33),109601,[1.00 - 176762.33),0.4829721362229102,[0.00 - 141.84)
273,4565795,neural-network,0.1516451591108709,1,[-3.00 - 301.33),521,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
274,4566536,neural-network,0.1516451591108709,3,[-3.00 - 301.33),24456,[1.00 - 337956.67),8.866873065015481,[0.00 - 141.84)
275,4553026,neural-network,0.1516451591108709,2,[-3.00 - 301.33),11994,[1.00 - 337956.67),0.0412796697626419,[0.00 - 141.84)
276,4567967,convolution,0.029761502601175598,0,[-2.00 - 21.33),4677,[1.00 - 176762.33),0.025799793601651185,[0.00 - 141.84)
277,4575511,neural-network,0.1516451591108709,2,[-3.00 - 301.33),109601,[1.00 - 337956.67),0.4829721362229102,[0.00 - 141.84)
278,4574604,neural-network,0.1516451591108709,4,[-3.00 - 301.33),17370,[1.00 - 337956.67),0.0051599587203302365,[0.00 - 141.84)
279,5808567,neural-network,0.1516451591108709,2,[-3.00 - 301.33),654,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
280,4578093,neural-network,0.1516451591108709,1,[-3.00 - 301.33),2099,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
281,4616081,neural-network,0.1516451591108709,0,[-3.00 - 301.33),3656,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
282,4617298,neural-network,0.1516451591108709,2,[-3.00 - 301.33),20046,[1.00 - 337956.67),0.022703818369453045,[0.00 - 141.84)
283,4751204,neural-network,0.1516451591108709,0,[-3.00 - 301.33),847,[1.00 - 337956.67),0.06037151702786377,[0.00 - 141.84)
284,4674770,neural-network,0.1516451591108709,64,[-3.00 - 301.33),36301,[1.00 - 337956.67),0.06707946336429309,[0.00 - 141.84)
285,4728443,neural-network,0.1516451591108709,1,[-3.00 - 301.33),6395,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
286,4751102,neural-network,0.1516451591108709,1,[-3.00 - 301.33),847,[1.00 - 337956.67),0.06037151702786377,[0.00 - 141.84)
287,4775358,neural-network,0.1516451591108709,0,[-3.00 - 301.33),1,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
288,4704299,neural-network,0.1516451591108709,1,[-3.00 - 301.33),4677,[1.00 - 337956.67),0.025799793601651185,[0.00 - 141.84)
289,4839768,neural-network,0.1516451591108709,1,[-3.00 - 301.33),2445,[1.00 - 337956.67),0.021671826625387,[0.00 - 141.84)
290,4720289,neural-network,0.1516451591108709,9,[-3.00 - 301.33),281,[1.00 - 337956.67),0.04024767801857585,[0.00 - 141.84)
291,4733517,neural-network,0.1516451591108709,2,[-3.00 - 301.33),7139,[1.00 - 337956.67),0.0804953560371517,[0.00 - 141.84)
292,4726320,neural-network,0.1516451591108709,1,[-3.00 - 301.33),281,[1.00 - 337956.67),0.04024767801857585,[0.00 - 141.84)
293,4731183,neural-network,0.1516451591108709,4,[-3.00 - 301.33),45007,[1.00 - 337956.67),0.0051599587203302365,[0.00 - 141.84)
294,4846759,neural-network,0.1516451591108709,2,[-3.00 - 301.33),469,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
295,4751333,neural-network,0.1516451591108709,7,[-3.00 - 301.33),84092,[1.00 - 337956.67),0.19814241486068115,[0.00 - 141.84)
296,31842945,neural-network,0.1516451591108709,344,[301.33 - 605.67),28942,[1.00 - 337956.67),7.591950464396285,[0.00 - 141.84)
297,4752982,neural-network,0.1516451591108709,0,[-3.00 - 301.33),6854,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
298,4767530,neural-network,0.1516451591108709,2,[-3.00 - 301.33),847,[1.00 - 337956.67),0.06037151702786377,[0.00 - 141.84)
299,4784433,neural-network,0.1516451591108709,1,[-3.00 - 301.33),1458,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
300,4784836,neural-network,0.1516451591108709,2,[-3.00 - 301.33),8206,[1.00 - 337956.67),0.010319917440660476,[0.00 - 141.84)
301,4808217,neural-network,0.1516451591108709,3,[-3.00 - 301.33),171164,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
302,4810394,neural-network,0.1516451591108709,1,[-3.00 - 301.33),6505,[1.00 - 337956.67),0.0015479876160990713,[0.00 - 141.84)
303,4846162,neural-network,0.1516451591108709,0,[-3.00 - 301.33),3711,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
304,4846138,neural-network,0.1516451591108709,2,[-3.00 - 301.33),281,[1.00 - 337956.67),0.04024767801857585,[0.00 - 141.84)
305,4853780,neural-network,0.1516451591108709,3,[-3.00 - 301.33),393,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
306,4889862,convolution,0.029761502601175598,5,[-2.00 - 21.33),208860,[176762.33 - 353523.67),0.02786377708978328,[0.00 - 141.84)
307,4896035,neural-network,0.1516451591108709,21,[-3.00 - 301.33),761,[1.00 - 337956.67),0.022703818369453045,[0.00 - 141.84)
308,4929581,neural-network,0.1516451591108709,7,[-3.00 - 301.33),2634,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
309,4938799,neural-network,0.1516451591108709,1,[-3.00 - 301.33),626,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
310,4905357,neural-network,0.1516451591108709,5,[-3.00 - 301.33),13943,[1.00 - 337956.67),0.006191950464396285,[0.00 - 141.84)
311,4915030,neural-network,0.1516451591108709,5,[-3.00 - 301.33),1401,[1.00 - 337956.67),0.0036119711042311656,[0.00 - 141.84)
312,4975205,neural-network,0.1516451591108709,1,[-3.00 - 301.33),304,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
313,4945869,neural-network,0.1516451591108709,8,[-3.00 - 301.33),721,[1.00 - 337956.67),0.009287925696594429,[0.00 - 141.84)
314,4943353,neural-network,0.1516451591108709,15,[-3.00 - 301.33),25118,[1.00 - 337956.67),0.0392156862745098,[0.00 - 141.84)
315,4982172,neural-network,0.1516451591108709,2,[-3.00 - 301.33),20978,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
316,4986251,neural-network,0.1516451591108709,3,[-3.00 - 301.33),44331,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
317,5026052,neural-network,0.1516451591108709,2,[-3.00 - 301.33),23407,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
318,5048564,neural-network,0.1516451591108709,6,[-3.00 - 301.33),13604,[1.00 - 337956.67),0.007223942208462331,[0.00 - 141.84)
319,5052420,neural-network,0.1516451591108709,1,[-3.00 - 301.33),127022,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
320,5053739,neural-network,0.1516451591108709,20,[-3.00 - 301.33),32021,[1.00 - 337956.67),0.021671826625387,[0.00 - 141.84)
321,5062681,neural-network,0.1516451591108709,3,[-3.00 - 301.33),12109,[1.00 - 337956.67),0.015479876160990712,[0.00 - 141.84)
322,5081267,neural-network,0.1516451591108709,1,[-3.00 - 301.33),6350,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
323,5092410,neural-network,0.1516451591108709,3,[-3.00 - 301.33),7139,[1.00 - 337956.67),0.0804953560371517,[0.00 - 141.84)
324,5097335,neural-network,0.1516451591108709,2,[-3.00 - 301.33),8968,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
325,5105974,backpropagation,0.016485372609958786,11,[-1.00 - 16.33),4072,[1.00 - 162004.33),0.01238390092879257,[0.00 - 141.84)
326,5132777,neural-network,0.1516451591108709,0,[-3.00 - 301.33),847,[1.00 - 337956.67),0.06037151702786377,[0.00 - 141.84)
327,5178478,neural-network,0.1516451591108709,2,[-3.00 - 301.33),16653,[1.00 - 337956.67),0.0412796697626419,[0.00 - 141.84)
328,5192686,neural-network,0.1516451591108709,2,[-3.00 - 301.33),21,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
329,5219880,convolution,0.029761502601175598,1,[-2.00 - 21.33),4382,[1.00 - 176762.33),0.0020639834881320948,[0.00 - 141.84)
330,5221928,convolution,0.029761502601175598,12,[-2.00 - 21.33),6817,[1.00 - 176762.33),0.013415892672858616,[0.00 - 141.84)
331,22216018,convolution,0.029761502601175598,8,[-2.00 - 21.33),943,[1.00 - 176762.33),0.010319917440660476,[0.00 - 141.84)
332,10516514,neural-network,0.1516451591108709,3,[-3.00 - 301.33),11443,[1.00 - 337956.67),0.2476780185758514,[0.00 - 141.84)
333,5279874,neural-network,0.1516451591108709,3,[-3.00 - 301.33),7537,[1.00 - 337956.67),0.01238390092879257,[0.00 - 141.84)
334,6075106,neural-network,0.1516451591108709,0,[-3.00 - 301.33),9100,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
335,5347056,neural-network,0.1516451591108709,0,[-3.00 - 301.33),520,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
336,5293370,neural-network,0.1516451591108709,2,[-3.00 - 301.33),791,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
337,5312464,neural-network,0.1516451591108709,3,[-3.00 - 301.33),1615,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
338,5356280,neural-network,0.1516451591108709,1,[-3.00 - 301.33),1870,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
339,5418161,neural-network,0.1516451591108709,1,[-3.00 - 301.33),2603,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
340,5439385,backpropagation,0.016485372609958786,1,[-1.00 - 16.33),915,[1.00 - 162004.33),0.0020639834881320948,[0.00 - 141.84)
341,5735271,neural-network,0.1516451591108709,1,[-3.00 - 301.33),926,[1.00 - 337956.67),0.5283797729618163,[0.00 - 141.84)
342,5432332,neural-network,0.1516451591108709,1,[-3.00 - 301.33),65489,[1.00 - 337956.67),0.02012383900928793,[0.00 - 141.84)
343,5447318,neural-network,0.1516451591108709,4,[-3.00 - 301.33),224945,[1.00 - 337956.67),0.0051599587203302365,[0.00 - 141.84)
344,5458038,neural-network,0.1516451591108709,6,[-3.00 - 301.33),10334,[1.00 - 337956.67),0.007223942208462331,[0.00 - 141.84)
345,38443132,neural-network,0.1516451591108709,0,[-3.00 - 301.33),195,[1.00 - 337956.67),0.0010319917440660474,[0.00 - 141.84)
346,5462321,neural-network,0.1516451591108709,1,[-3.00 - 301.33),153635,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
347,14851851,neural-network,0.1516451591108709,0,[-3.00 - 301.33),15987,[1.00 - 337956.67),0.008255933952528379,[0.00 - 141.84)
348,5510698,convolution,0.029761502601175598,2,[-2.00 - 21.33),26194,[1.00 - 176762.33),4.163467492260062,[0.00 - 141.84)
349,5523788,neural-network,0.1516451591108709,2,[-3.00 - 301.33),7364,[1.00 - 337956.67),0.0030959752321981426,[0.00 - 141.84)
350,5530556,convolution,0.029761502601175598,8,[-2.00 - 21.33),11132,[1.00 - 176762.33),0.030959752321981424,[0.00 - 141.84)
351,5535065,neural-network,0.1516451591108709,3,[-3.00 - 301.33),8127,[1.00 - 337956.67),0.0041279669762641896,[0.00 - 141.84)
352,5540854,convolution,0.029761502601175598,4,[-2.00 - 21.33),23434,[1.00 - 176762.33),0.0051599587203302365,[0.00 - 141.84)
353,6235641,neural-network,0.1516451591108709,1,[-3.00 - 301.33),89,[1.00 - 337956.67),0.0020639834881320948,[0.00 - 141.84)
354,5551063,neural-network,0.1516451591108709,4,[-3.00 - 301.33),45517,[1.00 - 337956.67),0.0051599587203302365,[0.00 - 141.84)
355,5563945,neural-network,0.1516451591108709,0,[-3.00 - 301.33),9692,[1.00 - 337956.67),0.037151702786377715,[0.00 - 141.84)
356,5571727,neural-network,0.1516451591108709,3,[-3.00 - 301.33),23514,[1.00 - 337956.67),0.010319917440660476,[0.00 - 141.84)
